lcl|NC_047559.1_prot_XP_011417759.2_43	lcl|NW_008707245.1_prot_XP_009046673.1_3071	1.75e-16
lcl|NC_047559.1_prot_XP_034312984.1_44	lcl|NW_008708898.1_prot_XP_009054809.1_11203	2.29e-77
lcl|NC_047559.1_prot_XP_034313009.1_45	lcl|NW_008708898.1_prot_XP_009054809.1_11203	2.29e-77
lcl|NC_047559.1_prot_XP_034312998.1_46	lcl|NW_008708898.1_prot_XP_009054809.1_11203	2.79e-77
lcl|NC_047559.1_prot_XP_034313003.1_47	lcl|NW_008708898.1_prot_XP_009054809.1_11203	3.45e-78
lcl|NC_047559.1_prot_XP_034313006.1_48	lcl|NW_008708898.1_prot_XP_009054809.1_11203	1.50e-77
lcl|NC_047559.1_prot_XP_034313007.1_49	lcl|NW_008708898.1_prot_XP_009054809.1_11203	1.11e-75
lcl|NC_047559.1_prot_XP_034312980.1_50	lcl|NW_008708898.1_prot_XP_009054809.1_11203	1.13e-77
lcl|NC_047559.1_prot_XP_034312992.1_51	lcl|NW_008708898.1_prot_XP_009054809.1_11203	1.13e-77
lcl|NC_047559.1_prot_XP_011428055.2_52	lcl|NW_008708797.1_prot_XP_009054351.1_10753	0.0
lcl|NC_047559.1_prot_XP_034313061.1_53	lcl|NW_008708797.1_prot_XP_009054351.1_10753	0.0
lcl|NC_047559.1_prot_XP_034313055.1_54	lcl|NW_008708797.1_prot_XP_009054351.1_10753	0.0
lcl|NC_047559.1_prot_XP_011428056.2_55	lcl|NW_008708797.1_prot_XP_009054351.1_10753	0.0
lcl|NC_047559.1_prot_XP_011428057.2_56	lcl|NW_008708797.1_prot_XP_009054351.1_10753	0.0
lcl|NC_047559.1_prot_XP_011428051.2_57	lcl|NW_008708752.1_prot_XP_009053776.1_10280	3.14e-06
lcl|NC_047559.1_prot_XP_011428052.2_58	lcl|NW_008708752.1_prot_XP_009053776.1_10280	1.88e-08
lcl|NC_047559.1_prot_XP_019922958.2_59	lcl|NW_008708752.1_prot_XP_009053776.1_10280	1.88e-08
lcl|NC_047559.1_prot_XP_011428047.2_60	lcl|NW_008710371.1_prot_XP_009064047.1_20451	2.07e-33
lcl|NC_047559.1_prot_XP_011428048.2_61	lcl|NW_008710371.1_prot_XP_009064047.1_20451	2.07e-33
lcl|NC_047559.1_prot_XP_011428049.2_62	lcl|NW_008710371.1_prot_XP_009064047.1_20451	2.62e-33
lcl|NC_047559.1_prot_XP_011428050.2_63	lcl|NW_008710371.1_prot_XP_009064047.1_20451	2.64e-33
lcl|NC_047559.1_prot_XP_034313121.1_64	lcl|NW_008707425.1_prot_XP_009047139.1_3538	5.83e-109
lcl|NC_047559.1_prot_XP_011428046.2_65	lcl|NW_008707425.1_prot_XP_009047139.1_3538	3.86e-127
lcl|NC_047559.1_prot_XP_011428043.2_66	lcl|NW_008707245.1_prot_XP_009046672.1_3070	6.61e-57
lcl|NC_047559.1_prot_XP_011428044.2_67	lcl|NW_008707245.1_prot_XP_009046672.1_3070	9.76e-57
lcl|NC_047559.1_prot_XP_011428045.2_68	lcl|NW_008707245.1_prot_XP_009046672.1_3070	6.68e-57
lcl|NC_047559.1_prot_XP_034313129.1_69	lcl|NW_008711014.1_prot_XP_009066919.1_23325	4.90e-73
lcl|NC_047559.1_prot_XP_011428039.2_70	lcl|NW_008711014.1_prot_XP_009066919.1_23325	2.43e-73
lcl|NC_047559.1_prot_XP_011428041.2_71	lcl|NW_008711014.1_prot_XP_009066919.1_23325	2.43e-73
lcl|NC_047559.1_prot_XP_034313132.1_72	lcl|NW_008711014.1_prot_XP_009066919.1_23325	2.43e-73
lcl|NC_047559.1_prot_XP_034313135.1_73	lcl|NW_008711014.1_prot_XP_009066919.1_23325	2.43e-73
lcl|NC_047559.1_prot_XP_034313143.1_74	lcl|NW_008710050.1_prot_XP_009062315.1_18711	2.48e-132
lcl|NC_047559.1_prot_XP_011441262.2_75	lcl|NW_008707002.1_prot_XP_009045600.1_1998	1.9
lcl|NC_047559.1_prot_XP_011441261.2_76	lcl|NW_008707002.1_prot_XP_009045600.1_1998	2.0
lcl|NC_047559.1_prot_XP_019926911.2_77	lcl|NW_008707002.1_prot_XP_009045600.1_1998	1.8
lcl|NC_047559.1_prot_XP_019926912.2_78	lcl|NW_008707002.1_prot_XP_009045600.1_1998	1.8
lcl|NC_047559.1_prot_XP_011441263.2_79	lcl|NW_008707002.1_prot_XP_009045600.1_1998	1.8
lcl|NC_047559.1_prot_XP_019926913.2_80	lcl|NW_008707002.1_prot_XP_009045600.1_1998	1.8
lcl|NC_047559.1_prot_XP_034313167.1_81	lcl|NW_008709146.1_prot_XP_009056747.1_13148	1.18e-22
lcl|NC_047559.1_prot_XP_034313188.1_82	lcl|NW_008710032.1_prot_XP_009061954.1_18358	1.25e-53
lcl|NC_047559.1_prot_XP_034313186.1_83	lcl|NW_008710950.1_prot_XP_009066503.1_22899	2.64e-16
lcl|NC_047559.1_prot_XP_034313179.1_84	lcl|NW_008710950.1_prot_XP_009066503.1_22899	3.76e-16
lcl|NC_047559.1_prot_XP_034313171.1_85	lcl|NW_008709146.1_prot_XP_009056747.1_13148	1.43e-20
lcl|NC_047559.1_prot_XP_034313207.1_86	lcl|NW_008707753.1_prot_XP_009048489.1_4888	0.98
lcl|NC_047559.1_prot_XP_034313215.1_87	lcl|NW_008708797.1_prot_XP_009054291.1_10688	5.75e-09
lcl|NC_047559.1_prot_XP_011434929.2_88	lcl|NW_008708986.1_prot_XP_009055487.1_11876	1.22e-06
lcl|NC_047559.1_prot_XP_019928713.2_89	lcl|NW_008709110.1_prot_XP_009056401.1_12942	7.97e-47
lcl|NC_047559.1_prot_XP_034313223.1_90	lcl|NW_008710984.1_prot_XP_009066805.1_23260	5.77e-31
lcl|NC_047559.1_prot_XP_034313598.1_91	lcl|NW_008710084.1_prot_XP_009062437.1_18841	0.40
lcl|NC_047559.1_prot_XP_034313593.1_92	lcl|NW_008708400.1_prot_XP_009051708.1_8104	0.94
lcl|NC_047559.1_prot_XP_034313602.1_93	lcl|NW_008708797.1_prot_XP_009054291.1_10688	2.75e-09
lcl|NC_047559.1_prot_XP_011416786.1_94	lcl|NW_008710284.1_prot_XP_009063331.1_19731	9.70e-160
lcl|NC_047559.1_prot_XP_034313687.1_95	lcl|NW_008710284.1_prot_XP_009063331.1_19731	5.54e-126
lcl|NC_047559.1_prot_XP_034313696.1_96	lcl|NW_008710284.1_prot_XP_009063331.1_19731	5.54e-126
lcl|NC_047559.1_prot_XP_011416787.1_97	lcl|NW_008710284.1_prot_XP_009063331.1_19731	5.54e-126
lcl|NC_047559.1_prot_XP_011416790.1_98	lcl|NW_008710284.1_prot_XP_009063331.1_19731	5.54e-126
lcl|NC_047559.1_prot_XP_034313614.1_99	lcl|NW_008707123.1_prot_XP_009045925.1_2323	1.97e-127
lcl|NC_047559.1_prot_XP_034313625.1_100	lcl|NW_008707123.1_prot_XP_009045925.1_2323	1.97e-127
lcl|NC_047559.1_prot_XP_034313636.1_101	lcl|NW_008707123.1_prot_XP_009045925.1_2323	1.97e-127
lcl|NC_047559.1_prot_XP_034313647.1_102	lcl|NW_008707123.1_prot_XP_009045925.1_2323	1.97e-127
lcl|NC_047559.1_prot_XP_034313657.1_103	lcl|NW_008707123.1_prot_XP_009045925.1_2323	1.61e-127
lcl|NC_047559.1_prot_XP_034313661.1_104	lcl|NW_008707123.1_prot_XP_009045925.1_2323	1.35e-127
lcl|NC_047559.1_prot_XP_034313664.1_105	lcl|NW_008707123.1_prot_XP_009045926.1_2324	4.91e-39
lcl|NC_047559.1_prot_XP_034313701.1_106	lcl|NW_008707001.1_prot_XP_009045439.1_1838	3.95e-06
lcl|NC_047559.1_prot_XP_034313720.1_107	lcl|NW_008707001.1_prot_XP_009045439.1_1838	3.47e-05
lcl|NC_047559.1_prot_XP_034313729.1_108	lcl|NW_008707001.1_prot_XP_009045439.1_1838	5.81e-05
lcl|NC_047559.1_prot_XP_034313708.1_109	lcl|NW_008707001.1_prot_XP_009045439.1_1838	3.41e-05
lcl|NC_047559.1_prot_XP_034313711.1_110	lcl|NW_008707001.1_prot_XP_009045439.1_1838	3.41e-05
lcl|NC_047559.1_prot_XP_019922770.2_111	lcl|NW_008707001.1_prot_XP_009045439.1_1838	3.41e-05
lcl|NC_047559.1_prot_XP_034313737.1_112	lcl|NW_008707001.1_prot_XP_009045439.1_1838	1.18e-05
lcl|NC_047559.1_prot_XP_034313747.1_113	lcl|NW_008709027.1_prot_XP_009056075.1_12477	3.87e-06
lcl|NC_047559.1_prot_XP_034313745.1_114	lcl|NW_008709027.1_prot_XP_009056075.1_12477	4.04e-06
lcl|NC_047559.1_prot_XP_034313759.1_115	lcl|NW_008708753.1_prot_XP_009054037.1_10438	1.1
lcl|NC_047559.1_prot_XP_034313764.1_116	lcl|NW_008710049.1_prot_XP_009062097.1_18494	0.48
lcl|NC_047559.1_prot_XP_019918720.2_117	lcl|NW_008708752.1_prot_XP_009054010.1_10408	8.31e-127
lcl|NC_047559.1_prot_XP_034313785.1_118	lcl|NW_008708752.1_prot_XP_009054010.1_10408	8.31e-127
lcl|NC_047559.1_prot_XP_034313787.1_119	lcl|NW_008708752.1_prot_XP_009054010.1_10408	8.31e-127
lcl|NC_047559.1_prot_XP_034313788.1_120	lcl|NW_008708752.1_prot_XP_009054010.1_10408	5.34e-131
lcl|NC_047559.1_prot_XP_011413421.1_121	lcl|NW_008708400.1_prot_XP_009051428.1_7803	1.39e-19
lcl|NC_047559.1_prot_XP_034313801.1_122	lcl|NW_008707225.1_prot_XP_009046316.1_2714	0.0
lcl|NC_047559.1_prot_XP_034313803.1_123	lcl|NW_008707225.1_prot_XP_009046316.1_2714	0.0
lcl|NC_047559.1_prot_XP_011413422.2_124	lcl|NW_008707225.1_prot_XP_009046316.1_2714	0.0
lcl|NC_047559.1_prot_XP_034313827.1_125	lcl|NW_008707225.1_prot_XP_009046316.1_2714	0.0
lcl|NC_047559.1_prot_XP_034313833.1_126	lcl|NW_008707225.1_prot_XP_009046316.1_2714	0.0
lcl|NC_047559.1_prot_XP_011413424.2_127	lcl|NW_008708708.1_prot_XP_009053682.1_10082	3.99e-43
lcl|NC_047559.1_prot_XP_011413425.2_128	lcl|NW_008708708.1_prot_XP_009053681.1_10081	4.01e-70
lcl|NC_047559.1_prot_XP_011413426.2_129	lcl|NW_008708708.1_prot_XP_009053676.1_10084	2.05e-07
lcl|NC_047559.1_prot_XP_034313871.1_130	lcl|NW_008708400.1_prot_XP_009051800.1_8197	9.44e-175
lcl|NC_047559.1_prot_XP_034313861.1_131	lcl|NW_008708400.1_prot_XP_009051800.1_8197	0.0
lcl|NC_047559.1_prot_XP_034313859.1_132	lcl|NW_008708400.1_prot_XP_009051800.1_8197	0.0
lcl|NC_047559.1_prot_XP_011413427.2_133	lcl|NW_008708708.1_prot_XP_009053676.1_10084	2.96e-11
lcl|NC_047559.1_prot_XP_034313910.1_134	lcl|NW_008708708.1_prot_XP_009053676.1_10084	3.09e-12
lcl|NC_047559.1_prot_XP_011413428.2_135	lcl|NW_008707266.1_prot_XP_009046716.1_3114	2.86e-04
lcl|NC_047559.1_prot_XP_034313900.1_136	lcl|NW_008707266.1_prot_XP_009046741.1_3139	0.019
lcl|NC_047559.1_prot_XP_034313892.1_137	lcl|NW_008709945.1_prot_XP_009061556.1_17948	3.9
lcl|NC_047559.1_prot_XP_034313878.1_138	lcl|NW_008707225.1_prot_XP_009046469.1_2867	6.97e-60
lcl|NC_047559.1_prot_XP_034313880.1_139	lcl|NW_008707225.1_prot_XP_009046469.1_2867	6.97e-60
lcl|NC_047559.1_prot_XP_034313885.1_140	lcl|NW_008707225.1_prot_XP_009046469.1_2867	6.97e-60
lcl|NC_047559.1_prot_XP_034313886.1_141	lcl|NW_008707225.1_prot_XP_009046469.1_2867	6.97e-60
lcl|NC_047559.1_prot_XP_034313926.1_142	lcl|NW_008710145.1_prot_XP_009062806.1_19207	0.23
lcl|NC_047559.1_prot_XP_034313940.1_143	lcl|NW_008706747.1_prot_XP_009044407.1_805	1.0
lcl|NC_047559.1_prot_XP_034313953.1_144	lcl|NW_008707672.1_prot_XP_009048288.1_4687	0.83
lcl|NC_047559.1_prot_XP_034313947.1_145	lcl|NW_008706747.1_prot_XP_009044407.1_805	1.00
lcl|NC_047559.1_prot_XP_034313960.1_146	lcl|NW_008708034.1_prot_XP_009049575.1_5974	0.31
lcl|NC_047559.1_prot_XP_034313967.1_147	lcl|NW_008707077.1_prot_XP_009045758.1_2156	3.42e-18
lcl|NC_047559.1_prot_XP_011429119.2_148	lcl|NW_008708133.1_prot_XP_009049796.1_6186	1.26e-173
lcl|NC_047559.1_prot_XP_011429117.2_149	lcl|NW_008708708.1_prot_XP_009053676.1_10084	1.26e-07
lcl|NC_047559.1_prot_XP_011429118.2_150	lcl|NW_008708708.1_prot_XP_009053676.1_10084	1.26e-07
lcl|NC_047559.1_prot_XP_034313993.1_151	lcl|NW_008710371.1_prot_XP_009064000.1_20395	0.0
lcl|NC_047559.1_prot_XP_011429116.1_152	lcl|NW_008710371.1_prot_XP_009064000.1_20395	0.0
lcl|NC_047559.1_prot_XP_011429115.1_153	lcl|NW_008710371.1_prot_XP_009064000.1_20395	0.0
lcl|NC_047559.1_prot_XP_034314005.1_154	lcl|NW_008710371.1_prot_XP_009064000.1_20395	0.0
lcl|NC_047559.1_prot_XP_011429114.2_155	lcl|NW_008710892.1_prot_XP_009066263.1_22666	0.047
lcl|NC_047559.1_prot_XP_011429113.2_156	lcl|NW_008708337.1_prot_XP_009050768.1_7169	1.30e-64
lcl|NC_047559.1_prot_XP_034314028.1_157	lcl|NW_008706978.1_prot_XP_009045200.1_1598	5.23e-09
lcl|NC_047559.1_prot_XP_034314036.1_158	lcl|NW_008709715.1_prot_XP_009060070.1_16451	0.026
lcl|NC_047559.1_prot_XP_034314043.1_159	lcl|NW_008709715.1_prot_XP_009060070.1_16451	0.34
lcl|NC_047559.1_prot_XP_011421715.2_160	lcl|NW_008710950.1_prot_XP_009066661.1_23063	5.8
lcl|NC_047559.1_prot_XP_034336571.1_161	lcl|NW_008706746.1_prot_XP_009043993.1_391	0.099
lcl|NC_047559.1_prot_XP_011426083.2_162	lcl|NW_008706746.1_prot_XP_009043993.1_391	0.097
lcl|NC_047559.1_prot_XP_034336582.1_163	lcl|NW_008706746.1_prot_XP_009043993.1_391	0.094
lcl|NC_047559.1_prot_XP_034336580.1_164	lcl|NW_008706746.1_prot_XP_009043993.1_391	0.091
lcl|NC_047559.1_prot_XP_034336603.1_165	lcl|NW_008706746.1_prot_XP_009043993.1_391	0.11
lcl|NC_047559.1_prot_XP_034336609.1_166	lcl|NW_008706746.1_prot_XP_009043993.1_391	0.10
lcl|NC_047559.1_prot_XP_034336595.1_167	lcl|NW_008710370.1_prot_XP_009063905.1_20306	0.0
lcl|NC_047559.1_prot_XP_019922394.2_168	lcl|NW_008710370.1_prot_XP_009063905.1_20306	0.0
lcl|NC_047559.1_prot_XP_034336626.1_169	lcl|NW_008708752.1_prot_XP_009053978.1_10372	3.66e-49
lcl|NC_047559.1_prot_XP_011426085.2_170	lcl|NW_008708752.1_prot_XP_009053978.1_10372	6.01e-55
lcl|NC_047559.1_prot_XP_011426084.2_171	lcl|NW_008708943.1_prot_XP_009054961.1_11538	0.0
lcl|NC_047559.1_prot_XP_019922397.2_172	lcl|NW_008708943.1_prot_XP_009054961.1_11538	0.0
lcl|NC_047559.1_prot_XP_011426086.2_173	lcl|NW_008709715.1_prot_XP_009060064.1_16445	2.40e-04
lcl|NC_047559.1_prot_XP_011426087.2_174	lcl|NW_008708400.1_prot_XP_009051400.1_7771	0.0
lcl|NC_047559.1_prot_XP_011426088.2_175	lcl|NW_008708400.1_prot_XP_009051401.1_7772	1.45e-34
lcl|NC_047559.1_prot_XP_034336643.1_176	lcl|NW_008709752.1_prot_XP_009060590.1_16998	0.001
lcl|NC_047559.1_prot_XP_019922400.2_177	lcl|NW_008708400.1_prot_XP_009051401.1_7772	0.49
lcl|NC_047559.1_prot_XP_034336671.1_178	lcl|NW_008710397.1_prot_XP_009064093.1_20493	4.30e-17
lcl|NC_047559.1_prot_XP_034336648.1_179	lcl|NW_008710397.1_prot_XP_009064093.1_20493	6.37e-17
lcl|NC_047559.1_prot_XP_034336659.1_180	lcl|NW_008710397.1_prot_XP_009064093.1_20493	4.46e-17
lcl|NC_047559.1_prot_XP_034336676.1_181	lcl|NW_008710397.1_prot_XP_009064093.1_20493	4.53e-17
lcl|NC_047559.1_prot_XP_034336666.1_182	lcl|NW_008710779.1_prot_XP_009065885.1_22292	9.20e-11
lcl|NC_047559.1_prot_XP_034336663.1_183	lcl|NW_008706746.1_prot_XP_009043751.1_149	1.96e-20
lcl|NC_047559.1_prot_XP_034336653.1_184	lcl|NW_008710397.1_prot_XP_009064093.1_20493	3.86e-17
lcl|NC_047559.1_prot_XP_034336678.1_185	lcl|NW_008706747.1_prot_XP_009044394.1_792	4.30e-11
lcl|NC_047559.1_prot_XP_034336724.1_186	lcl|NW_008709504.1_prot_XP_009058795.1_15195	1.2
lcl|NC_047559.1_prot_XP_011451381.2_187	lcl|NW_008706747.1_prot_XP_009044394.1_792	4.13e-11
lcl|NC_047559.1_prot_XP_034336684.1_188	lcl|NW_008706747.1_prot_XP_009044394.1_792	4.13e-11
lcl|NC_047559.1_prot_XP_034336690.1_189	lcl|NW_008706747.1_prot_XP_009044394.1_792	4.13e-11
lcl|NC_047559.1_prot_XP_034336705.1_190	lcl|NW_008706747.1_prot_XP_009044394.1_792	3.34e-11
lcl|NC_047559.1_prot_XP_019929622.2_191	lcl|NW_008706747.1_prot_XP_009044394.1_792	3.00e-11
lcl|NC_047559.1_prot_XP_034336716.1_192	lcl|NW_008706747.1_prot_XP_009044394.1_792	2.36e-11
lcl|NC_047559.1_prot_XP_011451382.2_193	lcl|NW_008706747.1_prot_XP_009044394.1_792	4.03e-11
lcl|NC_047559.1_prot_XP_011451383.2_194	lcl|NW_008706747.1_prot_XP_009044394.1_792	4.03e-11
lcl|NC_047559.1_prot_XP_034336700.1_195	lcl|NW_008706747.1_prot_XP_009044394.1_792	4.03e-11
lcl|NC_047559.1_prot_XP_019929621.2_196	lcl|NW_008706747.1_prot_XP_009044394.1_792	3.31e-11
lcl|NC_047559.1_prot_XP_034303153.1_197	lcl|NW_008709640.1_prot_XP_009059495.1_15887	1.14e-32
lcl|NC_047559.1_prot_XP_034303156.1_198	lcl|NW_008709640.1_prot_XP_009059495.1_15887	1.14e-32
lcl|NC_047559.1_prot_XP_034303159.1_199	lcl|NW_008709640.1_prot_XP_009059495.1_15887	1.14e-32
lcl|NC_047559.1_prot_XP_011451384.2_200	lcl|NW_008709640.1_prot_XP_009059495.1_15887	1.14e-32
lcl|NC_047559.1_prot_XP_034303173.1_201	lcl|NW_008709640.1_prot_XP_009059495.1_15887	1.14e-32
lcl|NC_047559.1_prot_XP_034303176.1_202	lcl|NW_008708420.1_prot_XP_009052166.1_8567	1.9
lcl|NC_047559.1_prot_XP_034303182.1_203	lcl|NW_008710867.1_prot_XP_009066078.1_22483	4.48e-93
lcl|NC_047559.1_prot_XP_034303195.1_204	lcl|NW_008706746.1_prot_XP_009043668.1_66	4.36e-57
lcl|NC_047559.1_prot_XP_034303213.1_205	lcl|NW_008706746.1_prot_XP_009043663.1_61	4.05e-110
lcl|NC_047559.1_prot_XP_034303226.1_206	lcl|NW_008706746.1_prot_XP_009043663.1_61	7.50e-111
lcl|NC_047559.1_prot_XP_034303219.1_207	lcl|NW_008706746.1_prot_XP_009043663.1_61	1.04e-110
lcl|NC_047559.1_prot_XP_034303215.1_208	lcl|NW_008706746.1_prot_XP_009043663.1_61	3.21e-110
lcl|NC_047559.1_prot_XP_034303202.1_209	lcl|NW_008706746.1_prot_XP_009043663.1_61	4.57e-110
lcl|NC_047559.1_prot_XP_034303208.1_210	lcl|NW_008706746.1_prot_XP_009043663.1_61	4.57e-110
lcl|NC_047559.1_prot_XP_011415909.2_211	lcl|NW_008708400.1_prot_XP_009051648.1_8038	1.92e-32
lcl|NC_047559.1_prot_XP_011415910.2_212	lcl|NW_008710834.1_prot_XP_009066025.1_22429	2.36e-21
lcl|NC_047559.1_prot_XP_034303242.1_213	lcl|NW_008710834.1_prot_XP_009066025.1_22429	3.44e-14
lcl|NC_047559.1_prot_XP_011415911.2_214	lcl|NW_008708400.1_prot_XP_009051680.1_8074	8.95e-65
lcl|NC_047559.1_prot_XP_034303266.1_215	lcl|NW_008707618.1_prot_XP_009048124.1_4523	3.86e-35
lcl|NC_047559.1_prot_XP_034303255.1_216	lcl|NW_008707425.1_prot_XP_009047241.1_3640	4.14e-14
lcl|NC_047559.1_prot_XP_034303278.1_217	lcl|NW_008709979.1_prot_XP_009061739.1_18139	1.4
lcl|NC_047559.1_prot_XP_034303294.1_218	lcl|NW_008709979.1_prot_XP_009061739.1_18139	1.1
lcl|NC_047559.1_prot_XP_034303287.1_219	lcl|NW_008709979.1_prot_XP_009061739.1_18139	1.2
lcl|NC_047559.1_prot_XP_034303304.1_220	lcl|NW_008709979.1_prot_XP_009061739.1_18139	1.1
lcl|NC_047559.1_prot_XP_034328142.1_221	lcl|NW_008710115.1_prot_XP_009062623.1_19020	2.20e-68
lcl|NC_047559.1_prot_XP_034328195.1_222	lcl|NW_008710115.1_prot_XP_009062623.1_19020	1.03e-67
lcl|NC_047559.1_prot_XP_034328233.1_223	lcl|NW_008710115.1_prot_XP_009062623.1_19020	9.79e-67
lcl|NC_047559.1_prot_XP_034328259.1_224	lcl|NW_008710115.1_prot_XP_009062623.1_19020	1.73e-67
lcl|NC_047559.1_prot_XP_034328312.1_225	lcl|NW_008710115.1_prot_XP_009062623.1_19020	7.00e-66
lcl|NC_047559.1_prot_XP_034328359.1_226	lcl|NW_008710115.1_prot_XP_009062623.1_19020	8.84e-66
lcl|NC_047559.1_prot_XP_034328060.1_227	lcl|NW_008710115.1_prot_XP_009062623.1_19020	2.06e-68
lcl|NC_047559.1_prot_XP_034328518.1_228	lcl|NW_008710115.1_prot_XP_009062623.1_19020	2.50e-68
lcl|NC_047559.1_prot_XP_034328420.1_229	lcl|NW_008710115.1_prot_XP_009062623.1_19020	1.64e-68
lcl|NC_047559.1_prot_XP_034328473.1_230	lcl|NW_008710115.1_prot_XP_009062623.1_19020	1.64e-68
lcl|NC_047559.1_prot_XP_034326630.1_231	lcl|NW_008709715.1_prot_XP_009060328.1_16728	1.05e-130
lcl|NC_047559.1_prot_XP_019920747.1_232	lcl|NW_008708752.1_prot_XP_009053919.1_10310	2.05e-52
lcl|NC_047559.1_prot_XP_034319215.1_233	lcl|NW_008708797.1_prot_XP_009054158.1_10643	4.54e-53
