GOslim,Count,Percent,Term,go_terms
GO:0016491,38,4.50771055753262,oxidoreductase activity,GO:0000254;GO:0000286;GO:0001567;GO:0004031;GO:0004318;GO:0004497;GO:0004499;GO:0004601;GO:0004656;GO:0008395;GO:0008401;GO:0008753;GO:0009055;GO:0016175;GO:0016213;GO:0016631;GO:0016709;GO:0016717;GO:0047677;GO:0050136;GO:0052716;GO:0061896;GO:0061897;GO:0061898;GO:0062182;GO:0062183;GO:0106293;GO:0106294
GO:0016740,65,7.71055753262159,transferase activity,GO:0000285;GO:0003831;GO:0003843;GO:0003887;GO:0003950;GO:0004100;GO:0004318;GO:0004360;GO:0004672;GO:0004674;GO:0004675;GO:0004714;GO:0004801;GO:0004842;GO:0005007;GO:0005008;GO:0005024;GO:0008080;GO:0008146;GO:0008168;GO:0008194;GO:0008374;GO:0008417;GO:0008483;GO:0008757;GO:0008963;GO:0009922;GO:0016757;GO:0018024;GO:0018392;GO:0035250;GO:0042799;GO:0046527;GO:0046920;GO:0046981;GO:0047756;GO:0047915;GO:0051992;GO:0052908;GO:0061630;GO:0090560;GO:0098821;GO:0102756;GO:0106310;GO:1990404
GO:0016787,54,6.40569395017794,hydrolase activity,GO:0003906;GO:0003924;GO:0004035;GO:0004045;GO:0004053;GO:0004114;GO:0004115;GO:0004117;GO:0004180;GO:0004197;GO:0004198;GO:0004222;GO:0004339;GO:0004415;GO:0004427;GO:0004518;GO:0004519;GO:0004553;GO:0004558;GO:0004622;GO:0004623;GO:0004843;GO:0008081;GO:0008237;GO:0008241;GO:0008311;GO:0008484;GO:0008892;GO:0016462;GO:0016818;GO:0016887;GO:0017005;GO:0017171;GO:0033883;GO:0043262;GO:0047378;GO:0047498;GO:0047499;GO:0047555;GO:0047631;GO:0048101;GO:0050187;GO:0052732;GO:0070573;GO:0102545
GO:0016829,6,0.711743772241993,lyase activity,GO:0004089;GO:0009978;GO:0010333;GO:0016832;GO:0016836;GO:0050459
GO:0016853,6,0.711743772241993,isomerase activity,GO:0003755;GO:0042286
GO:0016874,5,0.593119810201661,ligase activity,GO:0004019;GO:0046933;GO:0050566;GO:0050567
GO:0031386,0,0,protein tag,
GO:0038024,2,0.237247924080664,cargo receptor activity,GO:0005041;GO:0005044
GO:0042393,1,0.118623962040332,histone binding,
GO:0044183,0,0,protein folding chaperone,
GO:0045182,4,0.474495848161329,translation regulator activity,GO:0003743;GO:0003746
GO:0045735,0,0,nutrient reservoir activity,
GO:0048018,3,0.355871886120996,receptor ligand activity,GO:0005125;GO:0008083
GO:0060089,45,5.33807829181495,molecular transducer activity,GO:0001640;GO:0004675;GO:0004714;GO:0004888;GO:0004930;GO:0004970;GO:0005007;GO:0005008;GO:0005024;GO:0005035;GO:0005042;GO:0005043;GO:0008066;GO:0008188;GO:0008528;GO:0015026;GO:0015277;GO:0016499;GO:0017154;GO:0022848;GO:0022852;GO:0030594;GO:0038023;GO:0038036;GO:0038187;GO:0098821;GO:0099530;GO:0099583;GO:1904315
GO:0060090,5,0.593119810201661,molecular adaptor activity,GO:0008093;GO:0030159;GO:0035591;GO:0035615;GO:1990756
GO:0090729,0,0,toxin activity,
GO:0098631,1,0.118623962040332,cell adhesion mediator activity,GO:0098632
GO:0098772,19,2.25385527876631,molecular function regulator,GO:0000774;GO:0005096;GO:0005125;GO:0008083;GO:0008200;GO:0015459;GO:0017080;GO:0019211;GO:0019828;GO:0030295;GO:0030296;GO:0030546;GO:0030549;GO:0043539
GO:0120274,0,0,virus coreceptor activity,
GO:0140096,47,5.57532621589561,catalytic activity, acting on a protein,GO:0003755;GO:0004180;GO:0004197;GO:0004198;GO:0004222;GO:0004656;GO:0004672;GO:0004674;GO:0004675;GO:0004714;GO:0004842;GO:0004843;GO:0005007;GO:0005008;GO:0005024;GO:0008237;GO:0008241;GO:0018024;GO:0018392;GO:0042799;GO:0061630;GO:0070573;GO:0098821;GO:0106310;GO:1990404
GO:0140097,6,0.711743772241993,catalytic activity, acting on DNA,GO:0003887;GO:0003906;GO:0008094;GO:0008311;GO:0017005;GO:0140658
GO:0140098,7,0.830367734282325,catalytic activity, acting on RNA,GO:0003724;GO:0004045;GO:0050566;GO:0050567;GO:0052908
GO:0140104,0,0,molecular carrier activity,
GO:0140110,62,7.35468564650059,transcription regulator activity,GO:0000981;GO:0001227;GO:0001228;GO:0003700;GO:0003712;GO:0003713;GO:0003714
GO:0140223,0,0,general transcription initiation factor activity,
GO:0140299,0,0,small molecule sensor activity,
GO:0140313,0,0,molecular sequestering activity,
GO:0140657,16,1.89798339264531,ATP-dependent activity,GO:0000146;GO:0003724;GO:0003777;GO:0004386;GO:0008094;GO:0008569;GO:0016887;GO:0046961;GO:0140658
